,resultId,value,time,limb,repeat,definition_id,result_key,description,name,unit,repeatable,asymmetry
311,6553669,35.475578406180844,32.378,Trial,0,6553669,BEAKING_CONTRACTION_DURATION_RATIO,Braking phase duration to contraction time ratio,Braking Phase Duration:Contraction Time,Percent,False,False
312,6553670,105.34351145038168,32.378,Trial,0,6553670,BEAKING_CONCENTRIC_DURATION_RATIO,Braking phase duration to concentric phase duration ratio,Braking Phase Duration:Concentric Duration,Percent,False,False
313,6553671,1126.6022771810249,32.378,Trial,0,6553671,MEAN_ECCENTRIC_BRAKING_FORCE,Mean force during the eccentric braking phase (from minimum force to the end of the eccentric phase),Eccentric Mean Braking Force,Newton,False,False
314,6553672,1905.302241799495,32.378,Trial,0,6553672,MEAN_ECCENTRIC_DECELERATION_FORCE,Mean force from during the eccentric deceleration phase.,Eccentric Mean Deceleration Force,Newton,False,False
315,6553673,1915.9907663896583,32.576,Trial,0,6553673,FORCE_AT_PEAK_POWER,Force at point of peak power,Force at Peak Power,Newton,False,True
316,6553673,1011.6952908587258,32.576,Left,0,6553673,FORCE_AT_PEAK_POWER,Force at point of peak power,Force at Peak Power,Newton,False,True
317,6553673,904.2954755309325,32.576,Right,0,6553673,FORCE_AT_PEAK_POWER,Force at point of peak power,Force at Peak Power,Newton,False,True
318,6553673,-10.615826355842026,32.576,Asym,0,6553673,FORCE_AT_PEAK_POWER,Force at point of peak power,Force at Peak Power,Newton,False,True
319,6553674,72.7255135695718,32.378,Trial,0,6553674,CONCENTRIC_IMPULSE_50MS,Total net impulse over first 50ms of the concentric phase,Concentric Impulse-50ms,Newton Second,False,True
320,6553674,58.60176454300791,32.378,Left,0,6553674,CONCENTRIC_IMPULSE_50MS,Total net impulse over first 50ms of the concentric phase,Concentric Impulse-50ms,Newton Second,False,True
321,6553674,58.400773776617996,32.378,Right,0,6553674,CONCENTRIC_IMPULSE_50MS,Total net impulse over first 50ms of the concentric phase,Concentric Impulse-50ms,Newton Second,False,True
322,6553674,-0.3429773283403554,32.378,Asym,0,6553674,CONCENTRIC_IMPULSE_50MS,Total net impulse over first 50ms of the concentric phase,Concentric Impulse-50ms,Newton Second,False,True
323,6553675,138.8010271391355,32.378,Trial,0,6553675,CONCENTRIC_IMPULSE_100MS,Total net impulse over first 100ms of the concentric phase,Concentric Impulse-100ms,Newton Second,False,True
324,6553675,113.74252908601161,32.378,Left,0,6553675,CONCENTRIC_IMPULSE_100MS,Total net impulse over first 100ms of the concentric phase,Concentric Impulse-100ms,Newton Second,False,True
325,6553675,113.61254755323208,32.378,Right,0,6553675,CONCENTRIC_IMPULSE_100MS,Total net impulse over first 100ms of the concentric phase,Concentric Impulse-100ms,Newton Second,False,True
326,6553675,-0.11427698489212168,32.378,Asym,0,6553675,CONCENTRIC_IMPULSE_100MS,Total net impulse over first 100ms of the concentric phase,Concentric Impulse-100ms,Newton Second,False,True
327,6553676,174.50853528086887,32.378,Trial,0,6553676,CONCENTRIC_IMPULSE_P1,Net impulse during 1st 50% (time-wise) of concentric phase,P1 Concentric Impulse,Newton Second,False,True
328,6553676,145.25338781181193,32.378,Left,0,6553676,CONCENTRIC_IMPULSE_P1,Net impulse during 1st 50% (time-wise) of concentric phase,P1 Concentric Impulse,Newton Second,False,True
329,6553676,144.3754118191976,32.378,Right,0,6553676,CONCENTRIC_IMPULSE_P1,Net impulse during 1st 50% (time-wise) of concentric phase,P1 Concentric Impulse,Newton Second,False,True
330,6553676,-0.6044444166437044,32.378,Asym,0,6553676,CONCENTRIC_IMPULSE_P1,Net impulse during 1st 50% (time-wise) of concentric phase,P1 Concentric Impulse,Newton Second,False,True
331,6553677,88.64543582354324,32.508,Trial,0,6553677,CONCENTRIC_IMPULSE_P2,Net impulse during 2nd 50% (time-wise) of concentric phase,P2 Concentric Impulse,Newton Second,False,True
332,6553677,110.19777839348646,32.508,Left,0,6553677,CONCENTRIC_IMPULSE_P2,Net impulse during 2nd 50% (time-wise) of concentric phase,P2 Concentric Impulse,Newton Second,False,True
333,6553677,95.33900277019956,32.508,Right,0,6553677,CONCENTRIC_IMPULSE_P2,Net impulse during 2nd 50% (time-wise) of concentric phase,P2 Concentric Impulse,Newton Second,False,True
334,6553677,-13.483734282038096,32.508,Asym,0,6553677,CONCENTRIC_IMPULSE_P2,Net impulse during 2nd 50% (time-wise) of concentric phase,P2 Concentric Impulse,Newton Second,False,True
335,6553678,7518.115942019797,32.378,Trial,0,6553678,ECCENTRIC_BRAKING_RFD,Eccentric RFD calculated from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking RFD,Newton Per Second,False,True
336,6553678,3799.999999995356,32.378,Left,0,6553678,ECCENTRIC_BRAKING_RFD,Eccentric RFD calculated from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking RFD,Newton Per Second,False,True
337,6553678,3771.4285714239622,32.378,Right,0,6553678,ECCENTRIC_BRAKING_RFD,Eccentric RFD calculated from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking RFD,Newton Per Second,False,True
338,6553678,-0.7518796992481263,32.378,Asym,0,6553678,ECCENTRIC_BRAKING_RFD,Eccentric RFD calculated from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking RFD,Newton Per Second,False,True
339,6553679,83.25709791827019,32.378,Trial,0,6553679,RELATIVE_ECCENTRIC_BRAKING_RFD,Eccentric RFD calculated from the initiation of the active (braking) phase to the end of the eccentric phase realtive to body-weight,Eccentric Braking RFD / BM,Newton Per Second Per Kilo,False,False
340,6553680,2149.9999999973725,32.202,Trial,0,6553680,ECCENTRIC_BRAKING_RFD_100MS,Eccentric RFD calculated over first 100ms of the braking phase,Eccentric Braking RFD-100ms,Newton Per Second,False,True
341,6553680,1159.999999998582,32.208,Left,0,6553680,ECCENTRIC_BRAKING_RFD_100MS,Eccentric RFD calculated over first 100ms of the braking phase,Eccentric Braking RFD-100ms,Newton Per Second,False,True
342,6553680,959.9999999988268,32.198,Right,0,6553680,ECCENTRIC_BRAKING_RFD_100MS,Eccentric RFD calculated over first 100ms of the braking phase,Eccentric Braking RFD-100ms,Newton Per Second,False,True
343,6553680,-17.24137931034481,32.202,Asym,0,6553680,ECCENTRIC_BRAKING_RFD_100MS,Eccentric RFD calculated over first 100ms of the braking phase,Eccentric Braking RFD-100ms,Newton Per Second,False,True
344,6553681,23.809523809494713,32.202,Trial,0,6553681,RELATIVE_ECCENTRIC_BRAKING_RFD_100MS,Eccentric RFD calculated over first 100ms of the braking phase relative to body mass,Eccentric Braking RFD-100ms / BM,Newton Per Second Per Kilo,False,False
345,6553682,12749.999999984419,32.378,Trial,0,6553682,ECCENTRIC_DECEL_RFD,Rate of force development calculated over the eccentric deceleration phase,Eccentric Deceleration RFD,Newton Per Second,False,True
346,6553682,5908.333333326113,32.378,Left,0,6553682,ECCENTRIC_DECEL_RFD,Rate of force development calculated over the eccentric deceleration phase,Eccentric Deceleration RFD,Newton Per Second,False,True
347,6553682,6841.666666658305,32.378,Right,0,6553682,ECCENTRIC_DECEL_RFD,Rate of force development calculated over the eccentric deceleration phase,Eccentric Deceleration RFD,Newton Per Second,False,True
348,6553682,13.641900121802678,32.378,Asym,0,6553682,ECCENTRIC_DECEL_RFD,Rate of force development calculated over the eccentric deceleration phase,Eccentric Deceleration RFD,Newton Per Second,False,True
349,6553683,141.196013288864,32.378,Trial,0,6553683,RELATIVE_ECCENTRIC_DECEL_RFD,Rate of force development calculated over the eccentric deceleration phase relative to body mass,Eccentric Deceleration RFD / BM,Newton Per Second Per Kilo,False,False
350,6553684,27.26457105636388,32.362,Trial,0,6553684,RELATIVE_PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase relative to body mass,Takeoff Peak Force / BM,Newton Per Kilo,False,False
351,6553685,2418.9907663896583,32.378,Trial,0,6553685,PEAK_CONCENTRIC_FORCE,Peak force over the concentric phase,Concentric Peak Force,Newton,False,True
352,6553685,1217.6952908587257,32.378,Left,0,6553685,PEAK_CONCENTRIC_FORCE,Peak force over the concentric phase,Concentric Peak Force,Newton,False,True
353,6553685,1201.2954755309327,32.378,Right,0,6553685,PEAK_CONCENTRIC_FORCE,Peak force over the concentric phase,Concentric Peak Force,Newton,False,True
354,6553685,-1.3467913895131989,32.378,Asym,0,6553685,PEAK_CONCENTRIC_FORCE,Peak force over the concentric phase,Concentric Peak Force,Newton,False,True
355,6553686,26.788380580173403,32.378,Trial,0,6553686,RELATIVE_PEAK_CONCENTRIC_FORCE,Peak force over the concentric phase relative to body mass,Concentric Peak Force / BM,Newton Per Kilo,False,False
356,6553687,2461.9907663896583,32.362,Trial,0,6553687,PEAK_ECCENTRIC_FORCE,Peak force over the eccentric phase,Eccentric Peak Force,Newton,False,True
357,6553687,1226.6952908587257,32.37,Left,0,6553687,PEAK_ECCENTRIC_FORCE,Peak force over the eccentric phase,Eccentric Peak Force,Newton,False,True
358,6553687,1246.2954755309327,32.354,Right,0,6553687,PEAK_ECCENTRIC_FORCE,Peak force over the eccentric phase,Eccentric Peak Force,Newton,False,True
359,6553687,1.5726755859285397,32.362,Asym,0,6553687,PEAK_ECCENTRIC_FORCE,Peak force over the eccentric phase,Eccentric Peak Force,Newton,False,True
360,6553688,27.26457105636388,32.362,Trial,0,6553688,RELATIVE_PEAK_ECCENTRIC_FORCE,Peak force over the eccentric phase relative to body mass,Eccentric Peak Force / BM,Newton Per Kilo,False,False
361,6553689,46.05748357020663,33.252,Trial,0,6553689,RELATIVE_PEAK_LANDING_FORCE,Peak force on landing relative to body mass,Peak Landing Force / BM,Newton Per Kilo,False,False
362,6553690,1826.0871643839369,32.64,Trial,0,6553690,MEAN_ECC_CON_POWER_TIME,"Power during eccentric (converted to absolute values) + concentric phases, divided by the total contraction time",Mean Eccentric+Concentric Power:Time,Watt Per Second,False,False
363,6553691,6164.453247225062,32.378,Trial,0,6553691,LOWER_LIMB_STIFFNESS,Change in vertical force divided by displacement of CoM during the eccentric phase,Lower-Limb Stiffness,Newton Per Meter,False,False
364,6553692,26644.835085139097,32.64,Trial,0,6553692,CONCENTRIC_RPD,Rate of power development from start of concentric phase to peak power,Concentric RPD,Watt Per Second,False,False
365,6553693,295.07015598160683,32.64,Trial,0,6553693,RELATIVE_CONCENTRIC_RPD,Rate of power development from start of concentric phase to peak power relative to body mass,Concentric RPD / BM,Watt Per Second Per Kilo,False,False
366,6553694,35132.16681665561,32.428,Trial,0,6553694,CONCENTRIC_RPD_50MS,Rate of power development for 50ms from start of the concentric phase,Concentric RPD - 50ms,Watt Per Second,False,False
367,6553695,389.060540605267,32.428,Trial,0,6553695,RELATIVE_CONCENTRIC_RPD_50MS,Rate of power development for 50ms from start of the concentric phase to peak power relative to body mass,Concentric RPD-50ms / BM,Watt Per Second Per Kilo,False,False
368,6553696,31878.378894858346,32.478,Trial,0,6553696,CONCENTRIC_RPD_100MS,Rate of power development for 100ms from start of the concentric phase,Concentric RPD - 100ms,Watt Per Second,False,False
369,6553697,353.02745177030283,32.478,Trial,0,6553697,RELATIVE_CONCENTRIC_RPD_100MS,Rate of power development for 100ms from start of the concentric phase to peak power relative to body mass,Concentric RPD-100ms / BM,Watt Per Second Per Kilo,False,False
370,6553698,55.5934954917307,33.234,Trial,0,6553698,RSI_MODIFIED,Jump height (flight time) / Contraction time,RSI-modified,RSIModified,False,False
371,6553699,1108.1282668478982,32.64,Trial,0,6553699,TOTAL_WORK,"Integrating the power-time curve from the SoM through the concentric phase, until the power output reaches zero",Total Work,Joule,False,False
372,6553700,2.7727740174094957,32.576,Trial,0,6553700,VELOCITY_AT_PEAK_POWER,Vertical velocity at the point of peak power during takeoff,Velocity at Peak Power,Meter Per Second,False,False
373,6553701,-1.375998809851898,32.258,Trial,0,6553701,ECCENTRIC_PEAK_VELOCITY,Maximum negative velocity during the eccentric phase (ie. velocity at the start of the eccentric deceleration phase),Eccentric Peak Velocity,Meter Per Second,False,False
374,6553702,2115.3353293613645,32.312,Trial,0,6553702,ECCENTRIC_PEAK_POWER,Peak power during the eccentric phase,Eccentric Peak Power,Watt,False,False
375,6553703,66.02327490362637,32.102,Trial,0,6553703,ECCENTRIC_BRAKING_IMPULSE,Net impulse from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking Impulse,Newton Second,False,True
376,6553703,159.24790027720286,32.102,Left,0,6553703,ECCENTRIC_BRAKING_IMPULSE,Net impulse from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking Impulse,Newton Second,False,True
377,6553703,151.1845512467221,32.102,Right,0,6553703,ECCENTRIC_BRAKING_IMPULSE,Net impulse from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking Impulse,Newton Second,False,True
378,6553703,-5.063394252888039,32.102,Asym,0,6553703,ECCENTRIC_BRAKING_IMPULSE,Net impulse from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking Impulse,Newton Second,False,True
379,6553704,122.87403256690916,32.258,Trial,0,6553704,ECCENTRIC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase,Eccentric Deceleration Impulse,Newton Second,False,True
380,6553704,113.46643490318577,32.258,Left,0,6553704,ECCENTRIC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase,Eccentric Deceleration Impulse,Newton Second,False,True
381,6553704,115.67245706385324,32.258,Right,0,6553704,ECCENTRIC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase,Eccentric Deceleration Impulse,Newton Second,False,True
382,6553704,1.9071282971448507,32.258,Asym,0,6553704,ECCENTRIC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase,Eccentric Deceleration Impulse,Newton Second,False,True
383,6553712,263.15397110441216,32.378,Trial,0,6553712,CONCENTRIC_IMPULSE,Area under the Fz curve from transition point at zero velocity (max negative displacement) (start of concentric phase) to take-off - net impulse,Concentric Impulse,Newton Second,False,True
384,6553712,255.45116620529848,32.378,Left,0,6553712,CONCENTRIC_IMPULSE,Area under the Fz curve from transition point at zero velocity (max negative displacement) (start of concentric phase) to take-off - net impulse,Concentric Impulse,Newton Second,False,True
385,6553712,239.7144145893972,32.378,Right,0,6553712,CONCENTRIC_IMPULSE,Area under the Fz curve from transition point at zero velocity (max negative displacement) (start of concentric phase) to take-off - net impulse,Concentric Impulse,Newton Second,False,True
386,6553712,-6.160375718642884,32.378,Asym,0,6553712,CONCENTRIC_IMPULSE,Area under the Fz curve from transition point at zero velocity (max negative displacement) (start of concentric phase) to take-off - net impulse,Concentric Impulse,Newton Second,False,True
387,6553713,2418.9907663896583,32.378,Trial,0,6553713,FORCE_AT_ZERO_VELOCITY,The combined (total) force at the instant velocity is zero prior to takeoff,Force at Zero Velocity,Newton,False,True
388,6553713,1217.6952908587257,32.378,Left,0,6553713,FORCE_AT_ZERO_VELOCITY,The combined (total) force at the instant velocity is zero prior to takeoff,Force at Zero Velocity,Newton,False,True
389,6553713,1201.2954755309327,32.378,Right,0,6553713,FORCE_AT_ZERO_VELOCITY,The combined (total) force at the instant velocity is zero prior to takeoff,Force at Zero Velocity,Newton,False,True
390,6553713,-1.3467913895131989,32.378,Asym,0,6553713,FORCE_AT_ZERO_VELOCITY,The combined (total) force at the instant velocity is zero prior to takeoff,Force at Zero Velocity,Newton,False,True
391,6553714,420.22440150024585,33.244,Trial,0,6553714,POSITIVE_IMPULSE,Area above BW in takeoff and landing phases,Positive Impulse,Newton Second,False,True
392,6553714,382.30981994506556,33.244,Left,0,6553714,POSITIVE_IMPULSE,Area above BW in takeoff and landing phases,Positive Impulse,Newton Second,False,True
393,6553714,372.48468975114747,33.244,Right,0,6553714,POSITIVE_IMPULSE,Area above BW in takeoff and landing phases,Positive Impulse,Newton Second,False,True
394,6553714,-2.5699392694987186,33.244,Asym,0,6553714,POSITIVE_IMPULSE,Area above BW in takeoff and landing phases,Positive Impulse,Newton Second,False,True
395,6553716,-124.25269252980745,31.862,Trial,0,6553716,ECCENTRIC_UNLOADING_IMPULSE,Net impulse from start of movement to start of the deceleration phase,Eccentric Unloading Impulse,Newton Second,False,True
396,6553716,112.35133518011301,31.862,Left,0,6553716,ECCENTRIC_UNLOADING_IMPULSE,Net impulse from start of movement to start of the deceleration phase,Eccentric Unloading Impulse,Newton Second,False,True
397,6553716,114.0700083102909,31.862,Right,0,6553716,ECCENTRIC_UNLOADING_IMPULSE,Net impulse from start of movement to start of the deceleration phase,Eccentric Unloading Impulse,Newton Second,False,True
398,6553716,1.5066827430246093,31.862,Asym,0,6553716,ECCENTRIC_UNLOADING_IMPULSE,Net impulse from start of movement to start of the deceleration phase,Eccentric Unloading Impulse,Newton Second,False,True
399,6553717,399.62919715798614,32.256,Trial,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Newton Second,False,True
400,6553717,364.0393047095862,32.256,Left,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Newton Second,False,True
401,6553717,354.29837119156844,32.256,Right,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Newton Second,False,True
402,6553717,-2.6757917049063216,32.256,Asym,0,6553717,POSITIVE_TAKEOFF_IMPULSE,Area above BW in the takeoff phase,Positive Takeoff Impulse,Newton Second,False,True
403,6553718,7165.640686736945,32.362,Trial,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,Newton Per Meter,False,True
404,6553718,3570.304895698661,32.37,Left,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,Newton Per Meter,False,True
405,6553718,3627.3513650323707,32.354,Right,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,Newton Per Meter,False,True
406,6553718,1.5726755859285397,32.362,Asym,0,6553718,CMJ_STIFFNESS,Peak force during takeoff / displacement at start of concentric phase (min displacement),CMJ Stiffness,Newton Per Meter,False,True
407,6553720,20.87274582732927,32.64,Trial,0,6553720,BODYMASS_RELATIVE_MEAN_TAKEOFF_FORCE,The average force in the concentric phase relative to body mass,Concentric Mean Force / BM,Newton Per Kilo,False,False
408,6553722,23.425640413747118,32.312,Trial,0,6553722,BODYMASS_RELATIVE_ECCENTRIC_PEAK_POWER,Eccentric Peak Power divided by Body Mass,Eccentric Peak Power / BM,Watt Per Kilo,False,False
409,6553724,0.3981725672381298,32.312,Trial,0,6553724,ECC_CON_PEAK_POWER_RATIO,Ratio of Eccentric Peak Power to Concentric Peak Power,Eccentric Peak Power:Concentric Peak Power,No Unit,False,False
410,6553725,0.5079719205760895,32.508,Trial,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,No Unit,False,True
411,6553725,0.7586589204807878,32.508,Left,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,No Unit,False,True
412,6553725,0.660354845530022,32.508,Right,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,No Unit,False,True
413,6553725,-12.957611424178229,32.508,Asym,0,6553725,CON_P2_CON_P1_IMPULSE_RATIO,Ratio of P2 Concentric Impulse to P1 Concentric Impulse,P2 Concentric Impulse:P1 Concentric Impulse,No Unit,False,True
414,6553726,0.5274517673307811,32.378,Trial,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,No Unit,False,True
415,6553726,0.4452613420233914,32.378,Left,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,No Unit,False,True
416,6553726,0.47394958600148057,32.378,Right,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,No Unit,False,True
417,6553726,6.053015937859591,32.378,Asym,0,6553726,CON_100MS_CON_IMPULSE_RATIO,Ratio of Concentric Impulse-100ms to Concentric Impulse,Concentric Impulse-100ms:Concentric Impulse,No Unit,False,True
418,6553727,21.11083379503965,33.234,Trial,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Newton Second,False,True
419,6553727,67.61167036019341,33.234,Left,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Newton Second,False,True
420,6553727,11.383318559570696,33.234,Right,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Newton Second,False,True
421,6553727,-83.16367795836521,33.234,Asym,0,6553727,LANDING_IMPULSE,Absolute Impulse from Landing to Peak Landing Force,Landing Impulse,Newton Second,False,True
422,6553728,30099.999999963213,33.234,Trial,0,6553728,LANDING_RFD_50,Rate of force development over the first 50ms from landing,Landing RFD 50ms,Newton Per Second,False,False
423,6553730,1.3607312576623385,32.258,Trial,0,6553730,BODYMASS_RELATIVE_ECC_DECEL_IMPULSE,Net impulse from the start of eccentric deceleration to the end of the eccentric phase relative to body mass,Eccentric Deceleration Impulse / BM,Newton Second Per Kilo,False,False
424,6553731,13.567681100659378,32.378,Trial,0,6553731,DISPLACEMENT_AT_TAKEOFF,Displacement of the centre of mass when takeoff occurs,Displacement at Takeoff,Centimeter,False,False
425,6553732,26.788380580173403,32.378,Trial,0,6553732,BM_REL_FORCE_AT_ZERO_VELOCITY,The combined force at the instant velocity is zero divided by body mass,Force at Zero Velocity / BM,Newton Per Kilo,False,False
426,6553733,55.07463150687667,33.234,Trial,0,6553733,RSI_MODIFIED_IMP_MOM,Jump height (Imp-Mom) / Contraction time,RSI-modified (Imp-Mom),RSIModified,False,False
427,6553734,5.483561249110694,32.378,Trial,0,6553734,BM_REL_ABS_CON_IMPULSE,Absolute concentric impulse (area under the Fz curve from the transition point at zero velocity) divided by body mass,Concentric Impulse (Abs) / BM,Newton Second Per Kilo,False,False
428,655365,40.93400000000406,40.934,Trial,0,655365,START_OF_MOVEMENT,Absolute time from the start of recording to start of movement,Start of Movement,Second,False,True
429,655366,19.549728610341617,40.934,Trial,0,655366,START_OF_MOVEMENT_THRESHOLD,Threshold used for start of movement detection,Start of Movement Detection Threshold,Newton,False,False
430,655367,40.93400000000406,40.934,Trial,0,655367,START_OF_INTEGRATION,"Start time point for impulse, velocity and displacement integration",Start of Integration,Second,False,False
431,655386,90.3,0.0,Trial,0,655386,BODY_WEIGHT,Mass of the profile in kilograms,Bodyweight in Kilograms,Kilo,False,False
432,655387,90.3,0.0,Trial,0,655387,BODY_WEIGHT_LBS,Mass of the profile in pounds,Bodyweight in Pounds,Pound,False,False
433,6553602,41.42400000000466,41.424,Trial,0,6553602,BEGIN_CONCENTRIC_PHASE,Asbolute time from the start of recording to the start of the concentric phase,Start of Concentric Phase,Second,False,False
434,6553603,-33.30681940171101,41.424,Trial,0,6553603,COUNTERMOVEMENT_DEPTH,The amount of displacement the CM goes through from contact (zero position) to the lowest value. Note if the hips and knees are flexed at contact this is still the reference zero position.,Countermovement Depth,Centimeter,False,False
435,6553604,56.965,41.608,Trial,0,6553604,BODYMASS_RELATIVE_TAKEOFF_POWER,Peak power divided by body mass,Peak Power / BM,Watt Per Kilo,False,False
436,6553606,0.5920000000007235,42.268,Trial,0,6553606,FLIGHT_TIME,The time interval between take-off and landing,Flight Time,Millisecond,False,False
437,6553607,42.96097232010501,42.268,Trial,0,6553607,JUMP_HEIGHT,Jump height calculated from flight time,Jump Height (Flight Time),Centimeter,False,False
438,6553608,1798.669424743992,42.334,Trial,0,6553608,JUMP_HEIGHT_RELATIVE_LANDING_RFD,Jump Height (FT) Relative Landing RFD,Jump Height (FT) Relative Landing RFD,Newton Per Second Per Centimeter,False,False
439,6553609,118.712,42.334,Trial,0,6553609,JUMP_HEIGHT_RELATIVE_PEAK_LANDING_FORCE,Jump Height (FT) Relative Peak Landing Force,Jump Height (FT) Relative Peak Landing Force,Newton Per Centimeter,False,False
440,6553610,41.45868140603908,41.966,Trial,0,6553610,IMPULSE_JUMP_HEIGHT,Jump height taken from the max displacement of the CM during the flight phase subtracting the displacement at the instant of take-off,Jump Height (Imp-Dis),Centimeter,False,False
441,6553611,41.50406521583929,41.676,Trial,0,6553611,JUMP_HEIGHT_IMP_MOM,"Jump height is determined from the Kinetic energy relationship after establishing the velocity at the instant of take-off (derived by determining the change in velocity from the impulse measurment throughout the contact phase, utilises the trapezium/simpsons rule)",Jump Height (Imp-Mom),Centimeter,False,False
442,6553612,77272.587,42.334,Trial,0,6553612,LANDING_RFD,Landing Rate of Force Development,Landing RFD,Newton Per Second,False,True
443,6553612,39374.171,42.334,Left,0,6553612,LANDING_RFD,Landing Rate of Force Development,Landing RFD,Newton Per Second,False,True
444,6553612,43375.733,42.334,Right,0,6553612,LANDING_RFD,Landing Rate of Force Development,Landing RFD,Newton Per Second,False,True
445,6553612,9.2,42.334,Asym,0,6553612,LANDING_RFD,Landing Rate of Force Development,Landing RFD,Newton Per Second,False,True
446,6553613,16.91377776339766,42.268,Trial,0,6553613,JUMP_HEIGHT_INCHES,"Jump height calculated from flight time, in inches",Jump Height (Flight Time) in Inches,Inch,False,False
447,6553614,16.340191979541146,41.676,Trial,0,6553614,JUMP_HEIGHT_INCHES_IMP_MOM,"Jump height is determined from the Kinetic energy relationship after establishing the velocity at the instant of take-off (derived by determining the change in velocity from the impulse measurment throughout the contact phase, utilises the trapezium/simpsons rule)",Jump Height (Imp-Mom) in Inches,Inch,False,False
448,6553615,2.959,43.266,Trial,0,6553615,MEAN_LANDING_ACCELERATION,The average acceleration during landing,Mean Landing Acceleration,Meter Per Second Per Second,False,False
449,6553616,1039.497,43.266,Trial,0,6553616,MEAN_LANDING_POWER,The average power (force x velocity) during landing,Mean Landing Power,Watt,False,False
450,6553617,-0.097,43.266,Trial,0,6553617,MEAN_LANDING_VELOCITY,The average velocity during landing,Mean Landing Velocity,Meter Per Second,False,False
451,6553618,11.321,41.676,Trial,0,6553618,MEAN_TAKEOFF_ACCELERATION,Mean Takeoff Acceleration,Mean Takeoff Acceleration,Meter Per Second Per Second,False,False
452,6553619,1907.818,41.676,Trial,0,6553619,MEAN_TAKEOFF_FORCE,The average force in the concentric phase,Concentric Mean Force,Newton,False,True
453,6553619,951.837,41.676,Left,0,6553619,MEAN_TAKEOFF_FORCE,The average force in the concentric phase,Concentric Mean Force,Newton,False,True
454,6553619,955.981,41.676,Right,0,6553619,MEAN_TAKEOFF_FORCE,The average force in the concentric phase,Concentric Mean Force,Newton,False,True
455,6553619,0.4,41.676,Asym,0,6553619,MEAN_TAKEOFF_FORCE,The average force in the concentric phase,Concentric Mean Force,Newton,False,True
456,6553620,885.8891403733966,41.424,Trial,0,6553620,MEAN_ECCENTRIC_FORCE,The average force in the eccentric phase,Eccentric Mean Force,Newton,False,True
457,6553620,429.21561606197827,41.424,Left,0,6553620,MEAN_ECCENTRIC_FORCE,The average force in the eccentric phase,Eccentric Mean Force,Newton,False,True
458,6553620,456.67352431142064,41.424,Right,0,6553620,MEAN_ECCENTRIC_FORCE,The average force in the eccentric phase,Eccentric Mean Force,Newton,False,True
459,6553620,6.012590349055997,41.424,Asym,0,6553620,MEAN_ECCENTRIC_FORCE,The average force in the eccentric phase,Eccentric Mean Force,Newton,False,True
