,resultId,value,time,limb,repeat,definition_id,result_key,description,name,unit,repeatable,asymmetry,metric_id
246,6553622,49.623130827632764,45.746,Left,0,6553622,MEAN_ECC_CON_RATIO,Ratio of mean forces in the eccentric and concentric phases,Eccentric:Concentric Mean Force Ratio,%,False,True,MEAN_ECC_CON_RATIO_Left_%
247,6553622,45.511963124746366,45.746,Right,0,6553622,MEAN_ECC_CON_RATIO,Ratio of mean forces in the eccentric and concentric phases,Eccentric:Concentric Mean Force Ratio,%,False,True,MEAN_ECC_CON_RATIO_Right_%
248,6553622,-8.284780976771994,45.746,Asym,0,6553622,MEAN_ECC_CON_RATIO,Ratio of mean forces in the eccentric and concentric phases,Eccentric:Concentric Mean Force Ratio,%,False,True,MEAN_ECC_CON_RATIO_Asym_%
249,6553623,2974.912,46.004,Trial,0,6553623,MEAN_CONCENTRIC_POWER,The average power (force x velocity) in the concentric phase,Concentric Mean Power,W,False,False,MEAN_CONCENTRIC_POWER_Trial_W
250,6553624,32.702,46.004,Trial,0,6553624,BODYMASS_RELATIVE_MEAN_CONCENTRIC_POWER,The average power (force x velocity) in the concentric phase divided by body mass,Concentric Mean Power / BM,W/kg,False,False,BODYMASS_RELATIVE_MEAN_CONCENTRIC_POWER_Trial_W/kg
251,6553625,6.8512558178392995,45.746,Trial,0,6553625,BODYMASS_RELATIVE_MEAN_ECCENTRIC_POWER,The average power (force x velocity) in the eccentric phase divided by body mass,Eccentric Mean Power / BM,W/kg,False,False,BODYMASS_RELATIVE_MEAN_ECCENTRIC_POWER_Trial_W/kg
252,6553626,1.762,46.004,Trial,0,6553626,MEAN_TAKEOFF_VELOCITY,The average velocity during the concentric phase,Concentric Mean Velocity,m/s,False,False,MEAN_TAKEOFF_VELOCITY_Trial_m/s
253,6553627,33.706,46.658,Trial,0,6553627,PEAK_LANDING_ACCELERATION,Peak acceleration during landing,Peak Landing Acceleration,m/s²,False,False,PEAK_LANDING_ACCELERATION_Trial_m/s²
254,6553628,3958.351167315175,46.658,Trial,0,6553628,PEAK_LANDING_FORCE,Peak force during landing,Peak Landing Force,N,False,True,PEAK_LANDING_FORCE_Trial_N
255,6553628,1807.513,46.664,Left,0,6553628,PEAK_LANDING_FORCE,Peak force during landing,Peak Landing Force,N,False,True,PEAK_LANDING_FORCE_Left_N
256,6553628,2419.839,46.652,Right,0,6553628,PEAK_LANDING_FORCE,Peak force during landing,Peak Landing Force,N,False,True,PEAK_LANDING_FORCE_Right_N
257,6553628,25.3,46.658,Asym,0,6553628,PEAK_LANDING_FORCE,Peak force during landing,Peak Landing Force,N,False,True,PEAK_LANDING_FORCE_Asym_N
258,6553629,9537.823,46.656,Trial,0,6553629,PEAK_LANDING_POWER,Peak power (force x velocity) during landing,Peak Landing Power,W,False,False,PEAK_LANDING_POWER_Trial_W
259,6553630,1.001,47.168,Trial,0,6553630,PEAK_LANDING_VELOCITY,Peak velocity during landing,Peak Landing Velocity,m/s,False,False,PEAK_LANDING_VELOCITY_Trial_m/s
260,6553631,15.7,45.746,Trial,0,6553631,PEAK_TAKEOFF_ACCELERATION,Peak acceleration during takeoff,Peak Takeoff Acceleration,m/s²,False,False,PEAK_TAKEOFF_ACCELERATION_Trial_m/s²
261,6553632,2360.351167315175,45.718,Trial,0,6553632,PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase,Takeoff Peak Force,N,False,True,PEAK_TAKEOFF_FORCE_Trial_N
262,6553632,1190.513,45.714,Left,0,6553632,PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase,Takeoff Peak Force,N,False,True,PEAK_TAKEOFF_FORCE_Left_N
263,6553632,1197.839,45.742,Right,0,6553632,PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase,Takeoff Peak Force,N,False,True,PEAK_TAKEOFF_FORCE_Right_N
264,6553632,0.6,45.718,Asym,0,6553632,PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase,Takeoff Peak Force,N,False,True,PEAK_TAKEOFF_FORCE_Asym_N
265,6553633,5252.263,45.942,Trial,0,6553633,PEAK_TAKEOFF_POWER,The maximum power (force x velocity) value in the concentric phase or from start of movement if there is no concentric phase,Peak Power,W,False,False,PEAK_TAKEOFF_POWER_Trial_W
266,6553634,2.965,45.98,Trial,0,6553634,PEAK_TAKEOFF_VELOCITY,The highest vertical velocity value just prior to take-off,Concentric Peak Velocity,m/s,False,False,PEAK_TAKEOFF_VELOCITY_Trial_m/s
267,6553637,0.0,45.746,Trial,0,6553637,CONCENTRIC_RFD,Rate of force development over the concentric phase,Concentric RFD,N/s,False,True,CONCENTRIC_RFD_Trial_N/s
268,6553637,0.0,45.746,Left,0,6553637,CONCENTRIC_RFD,Rate of force development over the concentric phase,Concentric RFD,N/s,False,True,CONCENTRIC_RFD_Left_N/s
269,6553637,0.0,45.746,Right,0,6553637,CONCENTRIC_RFD,Rate of force development over the concentric phase,Concentric RFD,N/s,False,True,CONCENTRIC_RFD_Right_N/s
270,6553637,0.0,45.746,Asym,0,6553637,CONCENTRIC_RFD,Rate of force development over the concentric phase,Concentric RFD,N/s,False,True,CONCENTRIC_RFD_Asym_N/s
271,6553638,-2229.9999999972747,45.846,Trial,0,6553638,CONCENTRIC_RFD_100,Rate of force development during the first 100ms of the concentric phase,Concentric RFD - 100ms,N/s,False,True,CONCENTRIC_RFD_100_Trial_N/s
272,6553638,-1089.9999999986678,45.846,Left,0,6553638,CONCENTRIC_RFD_100,Rate of force development during the first 100ms of the concentric phase,Concentric RFD - 100ms,N/s,False,True,CONCENTRIC_RFD_100_Left_N/s
273,6553638,-1139.9999999986069,45.846,Right,0,6553638,CONCENTRIC_RFD_100,Rate of force development during the first 100ms of the concentric phase,Concentric RFD - 100ms,N/s,False,True,CONCENTRIC_RFD_100_Right_N/s
274,6553638,4.587155963302768,45.846,Asym,0,6553638,CONCENTRIC_RFD_100,Rate of force development during the first 100ms of the concentric phase,Concentric RFD - 100ms,N/s,False,True,CONCENTRIC_RFD_100_Asym_N/s
275,6553639,-2069.9999999974702,45.946,Trial,0,6553639,CONCENTRIC_RFD_200,Rate of force development during the first 200ms of the concentric phase,Concentric RFD - 200ms,N/s,False,True,CONCENTRIC_RFD_200_Trial_N/s
276,6553639,-764.999999999065,45.946,Left,0,6553639,CONCENTRIC_RFD_200,Rate of force development during the first 200ms of the concentric phase,Concentric RFD - 200ms,N/s,False,True,CONCENTRIC_RFD_200_Left_N/s
277,6553639,-1304.9999999984057,45.946,Right,0,6553639,CONCENTRIC_RFD_200,Rate of force development during the first 200ms of the concentric phase,Concentric RFD - 200ms,N/s,False,True,CONCENTRIC_RFD_200_Right_N/s
278,6553639,70.58823529411772,45.946,Asym,0,6553639,CONCENTRIC_RFD_200,Rate of force development during the first 200ms of the concentric phase,Concentric RFD - 200ms,N/s,False,True,CONCENTRIC_RFD_200_Asym_N/s
279,6553640,-1659.9999999979714,45.796,Trial,0,6553640,CONCENTRIC_RFD_50,Rate of force development during the first 50ms of the concentric phase,Concentric RFD - 50ms,N/s,False,True,CONCENTRIC_RFD_50_Trial_N/s
280,6553640,-1419.9999999982647,45.796,Left,0,6553640,CONCENTRIC_RFD_50,Rate of force development during the first 50ms of the concentric phase,Concentric RFD - 50ms,N/s,False,True,CONCENTRIC_RFD_50_Left_N/s
281,6553640,-239.9999999997067,45.796,Right,0,6553640,CONCENTRIC_RFD_50,Rate of force development during the first 50ms of the concentric phase,Concentric RFD - 50ms,N/s,False,True,CONCENTRIC_RFD_50_Right_N/s
282,6553640,-100.0,45.796,Asym,0,6553640,CONCENTRIC_RFD_50,Rate of force development during the first 50ms of the concentric phase,Concentric RFD - 50ms,N/s,False,True,CONCENTRIC_RFD_50_Asym_N/s
283,6553642,0.0,45.746,Trial,0,6553642,TIME_TO_PEAK_FORCE,Time between start of the concentric phase to peak force,Concentric Time to Peak Force,ms,False,True,TIME_TO_PEAK_FORCE_Trial_ms
284,6553642,0.0,45.746,Left,0,6553642,TIME_TO_PEAK_FORCE,Time between start of the concentric phase to peak force,Concentric Time to Peak Force,ms,False,True,TIME_TO_PEAK_FORCE_Left_ms
285,6553642,0.0,45.746,Right,0,6553642,TIME_TO_PEAK_FORCE,Time between start of the concentric phase to peak force,Concentric Time to Peak Force,ms,False,True,TIME_TO_PEAK_FORCE_Right_ms
286,6553642,0.0,45.746,Asym,0,6553642,TIME_TO_PEAK_FORCE,Time between start of the concentric phase to peak force,Concentric Time to Peak Force,ms,False,True,TIME_TO_PEAK_FORCE_Asym_ms
287,6553643,0.7560000000009239,46.004,Trial,0,6553643,CONTRACTION_TIME,Time on the ground between start of movement and takeoff,Contraction Time,ms,False,False,CONTRACTION_TIME_Trial_ms
288,6553644,0.4980000000006086,45.746,Trial,0,6553644,ECCENTRIC_TIME,Duration of the eccentric phase,Eccentric Duration,ms,False,False,ECCENTRIC_TIME_Trial_ms
289,6553645,0.4700000000005744,45.718,Trial,0,6553645,START_TO_PEAK_FORCE_TIME,Time between start of movement and peak force,Movement Start to Peak Force,s,False,False,START_TO_PEAK_FORCE_TIME_Trial_s
290,6553646,0.694,45.942,Trial,0,6553646,START_TO_PEAK_POWER_TIME,Time between start of movement and peak power,Movement Start to Peak Power,s,False,False,START_TO_PEAK_POWER_TIME_Trial_s
291,6553647,33.706,46.658,Trial,0,6553647,WEIGHT_RELATIVE_PEAK_LANDING_FORCE,Landing net (above body-weight) peak force relative to body mass,Landing Net Peak Force / BM,N/kg,False,False,WEIGHT_RELATIVE_PEAK_LANDING_FORCE_Trial_N/kg
292,6553648,16.14,45.718,Trial,0,6553648,WEIGHT_RELATIVE_PEAK_TAKEOFF_FORCE,Peak net (above body-weight) takeoff force relative to body mass,Peak Net Takeoff Force / BM,N/kg,False,False,WEIGHT_RELATIVE_PEAK_TAKEOFF_FORCE_Trial_N/kg
293,6553649,0.0,45.746,Trial,0,6553649,RELATIVE_CONCENTRIC_RFD,Rate of force development over the concentric phase to peak force relative to body mass,Concentric RFD / BM,N/s/kg,False,False,RELATIVE_CONCENTRIC_RFD_Trial_N/s/kg
294,6553655,2.841921555596224,46.004,Trial,0,6553655,TAKEOFF_VELOCITY,The vertical velocity at the instant of take-off,Vertical Velocity at Takeoff,m/s,False,False,TAKEOFF_VELOCITY_Trial_m/s
295,6553657,0.2580000000003153,46.004,Trial,0,6553657,CONCENTRIC_DURATION,Length of the concentric phase,Concentric Duration,ms,False,False,CONCENTRIC_DURATION_Trial_ms
296,6553658,151.80722891566265,46.004,Trial,0,6553658,CONCENTRIC_ECCENTRIC_DURATION_RATIO,Ratio of total contraction time to eccentric duration as %,Contraction Time:Eccentric Duration,%,False,False,CONCENTRIC_ECCENTRIC_DURATION_RATIO_Trial_%
297,6553659,193.02325581395348,46.004,Trial,0,6553659,ECCENTRIC_CONCENTRIC_DURATION_RATIO,Ratio of eccentric to concentric duration as %,Eccentric:Concentric Duration,%,False,False,ECCENTRIC_CONCENTRIC_DURATION_RATIO_Trial_%
298,6553660,0.783068783068783,46.004,Trial,0,6553660,FLIGHT_CONTRACTION_TIME_RATIO,Ratio of flight time to contraction time,Flight Time:Contraction Time,,False,False,FLIGHT_CONTRACTION_TIME_RATIO_Trial_
299,6553661,1.1887550200803212,46.004,Trial,0,6553661,FLIGHT_ECCENTRIC_TIME_RATIO,Ratio of flight time to eccentric duration,FlightTime:Eccentric Duration,,False,False,FLIGHT_ECCENTRIC_TIME_RATIO_Trial_
300,6553662,45.42200000000955,45.422,Trial,0,6553662,BEGIN_BRAKING_PHASE,Absolute time from the start of recording to the start of braking phase (minimum force during eccentric phase),Start of Braking Phase,s,False,False,BEGIN_BRAKING_PHASE_Trial_s
301,6553663,319.3511673151751,45.422,Trial,0,6553663,MIN_ECCENTRIC_FORCE,Minimum force during the eccentric phase,Minimum Eccentric Force,N,False,False,MIN_ECCENTRIC_FORCE_Trial_N
302,6553664,0.32400000000039597,45.746,Trial,0,6553664,BRAKING_PHASE_DURATION,The time period from minimum force to the start of the concentric phase,Braking Phase Duration,ms,False,False,BRAKING_PHASE_DURATION_Trial_ms
303,6553665,45.60200000000977,45.602,Trial,0,6553665,BEGIN_ECC_DECEL_PHASE,Absolute time from the start of recording to the start of eccentric deceleration phase (end of eccentric acceleration phase),Start of Eccentric Deceleration Phase,s,False,False,BEGIN_ECC_DECEL_PHASE_Trial_s
304,6553666,0.17400000000021265,45.422,Trial,0,6553666,TIME_TO_BRAKING_PHASE,Time period from the start of the movement to minimum force eccentric (braking) phase,Time to Braking Phase,s,False,False,TIME_TO_BRAKING_PHASE_Trial_s
305,6553667,0.35400000000043264,45.602,Trial,0,6553667,ECCENTRIC_ACCEL_PHASE_DURATION,The time period from start of movement and to maximum negative velocity,Eccentric Acceleration Phase Duration,s,False,False,ECCENTRIC_ACCEL_PHASE_DURATION_Trial_s
306,6553668,0.144000000000176,45.746,Trial,0,6553668,ECCENTRIC_DECEL_PHASE_DURATION,The time period from maximum negative velocity to zero velocity (start of concentric phase),Eccentric Deceleration Phase Duration,s,False,False,ECCENTRIC_DECEL_PHASE_DURATION_Trial_s
307,6553669,42.857142857142854,45.746,Trial,0,6553669,BEAKING_CONTRACTION_DURATION_RATIO,Braking phase duration to contraction time ratio,Braking Phase Duration:Contraction Time,%,False,False,BEAKING_CONTRACTION_DURATION_RATIO_Trial_%
308,6553670,125.5813953488372,45.746,Trial,0,6553670,BEAKING_CONCENTRIC_DURATION_RATIO,Braking phase duration to concentric phase duration ratio,Braking Phase Duration:Concentric Duration,%,False,False,BEAKING_CONCENTRIC_DURATION_RATIO_Trial_%
309,6553671,1045.3573022845014,45.746,Trial,0,6553671,MEAN_ECCENTRIC_BRAKING_FORCE,Mean force during the eccentric braking phase (from minimum force to the end of the eccentric phase),Eccentric Mean Braking Force,N,False,False,MEAN_ECCENTRIC_BRAKING_FORCE_Trial_N
310,6553672,1781.5018522466833,45.746,Trial,0,6553672,MEAN_ECCENTRIC_DECELERATION_FORCE,Mean force from during the eccentric deceleration phase.,Eccentric Mean Deceleration Force,N,False,False,MEAN_ECCENTRIC_DECELERATION_FORCE_Trial_N
311,6553673,1952.3511673151752,45.942,Trial,0,6553673,FORCE_AT_PEAK_POWER,Force at point of peak power,Force at Peak Power,N,False,True,FORCE_AT_PEAK_POWER_Trial_N
312,6553673,993.5126459143969,45.942,Left,0,6553673,FORCE_AT_PEAK_POWER,Force at point of peak power,Force at Peak Power,N,False,True,FORCE_AT_PEAK_POWER_Left_N
313,6553673,958.8385214007782,45.942,Right,0,6553673,FORCE_AT_PEAK_POWER,Force at point of peak power,Force at Peak Power,N,False,True,FORCE_AT_PEAK_POWER_Right_N
314,6553673,-3.4900536652662106,45.942,Asym,0,6553673,FORCE_AT_PEAK_POWER,Force at point of peak power,Force at Peak Power,N,False,True,FORCE_AT_PEAK_POWER_Asym_N
315,6553674,69.19101084084335,45.746,Trial,0,6553674,CONCENTRIC_IMPULSE_50MS,Total net impulse over first 50ms of the concentric phase,Concentric Impulse-50ms,Ns,False,True,CONCENTRIC_IMPULSE_50MS_Trial_Ns
316,6553674,54.43863229578638,45.746,Left,0,6553674,CONCENTRIC_IMPULSE_50MS,Total net impulse over first 50ms of the concentric phase,Concentric Impulse-50ms,Ns,False,True,CONCENTRIC_IMPULSE_50MS_Left_Ns
317,6553674,59.35792607011145,45.746,Right,0,6553674,CONCENTRIC_IMPULSE_50MS,Total net impulse over first 50ms of the concentric phase,Concentric Impulse-50ms,Ns,False,True,CONCENTRIC_IMPULSE_50MS_Right_Ns
318,6553674,8.287509520657078,45.746,Asym,0,6553674,CONCENTRIC_IMPULSE_50MS,Total net impulse over first 50ms of the concentric phase,Concentric Impulse-50ms,Ns,False,True,CONCENTRIC_IMPULSE_50MS_Asym_Ns
319,6553675,133.03702168168013,45.746,Trial,0,6553675,CONCENTRIC_IMPULSE_100MS,Total net impulse over first 100ms of the concentric phase,Concentric Impulse-100ms,Ns,False,True,CONCENTRIC_IMPULSE_100MS_Trial_Ns
320,6553675,106.06626459156931,45.746,Left,0,6553675,CONCENTRIC_IMPULSE_100MS,Total net impulse over first 100ms of the concentric phase,Concentric Impulse-100ms,Ns,False,True,CONCENTRIC_IMPULSE_100MS_Left_Ns
321,6553675,116.18185214021979,45.746,Right,0,6553675,CONCENTRIC_IMPULSE_100MS,Total net impulse over first 100ms of the concentric phase,Concentric Impulse-100ms,Ns,False,True,CONCENTRIC_IMPULSE_100MS_Right_Ns
322,6553675,8.706684703598963,45.746,Asym,0,6553675,CONCENTRIC_IMPULSE_100MS,Total net impulse over first 100ms of the concentric phase,Concentric Impulse-100ms,Ns,False,True,CONCENTRIC_IMPULSE_100MS_Asym_Ns
323,6553676,165.9637477525453,45.746,Trial,0,6553676,CONCENTRIC_IMPULSE_P1,Net impulse during 1st 50% (time-wise) of concentric phase,P1 Concentric Impulse,Ns,False,True,CONCENTRIC_IMPULSE_P1_Trial_Ns
324,6553676,134.41661867720708,45.746,Left,0,6553676,CONCENTRIC_IMPULSE_P1,Net impulse during 1st 50% (time-wise) of concentric phase,P1 Concentric Impulse,Ns,False,True,CONCENTRIC_IMPULSE_P1_Left_Ns
325,6553676,145.73733073947773,45.746,Right,0,6553676,CONCENTRIC_IMPULSE_P1,Net impulse during 1st 50% (time-wise) of concentric phase,P1 Concentric Impulse,Ns,False,True,CONCENTRIC_IMPULSE_P1_Right_Ns
326,6553676,7.767887613165993,45.746,Asym,0,6553676,CONCENTRIC_IMPULSE_P1,Net impulse during 1st 50% (time-wise) of concentric phase,P1 Concentric Impulse,Ns,False,True,CONCENTRIC_IMPULSE_P1_Asym_Ns
327,6553677,91.87122818608512,45.874,Trial,0,6553677,CONCENTRIC_IMPULSE_P2,Net impulse during 2nd 50% (time-wise) of concentric phase,P2 Concentric Impulse,Ns,False,True,CONCENTRIC_IMPULSE_P2_Trial_Ns
328,6553677,104.86964396899971,45.874,Left,0,6553677,CONCENTRIC_IMPULSE_P2,Net impulse during 2nd 50% (time-wise) of concentric phase,P2 Concentric Impulse,Ns,False,True,CONCENTRIC_IMPULSE_P2_Left_Ns
329,6553677,102.97600778222707,45.874,Right,0,6553677,CONCENTRIC_IMPULSE_P2,Net impulse during 2nd 50% (time-wise) of concentric phase,P2 Concentric Impulse,Ns,False,True,CONCENTRIC_IMPULSE_P2_Right_Ns
330,6553677,-1.8057047922584848,45.874,Asym,0,6553677,CONCENTRIC_IMPULSE_P2,Net impulse during 2nd 50% (time-wise) of concentric phase,P2 Concentric Impulse,Ns,False,True,CONCENTRIC_IMPULSE_P2_Asym_Ns
331,6553678,6175.925925918378,45.746,Trial,0,6553678,ECCENTRIC_BRAKING_RFD,Eccentric RFD calculated from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking RFD,N/s,False,True,ECCENTRIC_BRAKING_RFD_Trial_N/s
332,6553678,3389.6551724096503,45.746,Left,0,6553678,ECCENTRIC_BRAKING_RFD,Eccentric RFD calculated from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking RFD,N/s,False,True,ECCENTRIC_BRAKING_RFD_Left_N/s
333,6553678,4606.194690259857,45.746,Right,0,6553678,ECCENTRIC_BRAKING_RFD,Eccentric RFD calculated from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking RFD,N/s,False,True,ECCENTRIC_BRAKING_RFD_Right_N/s
334,6553678,26.41094438371593,45.746,Asym,0,6553678,ECCENTRIC_BRAKING_RFD,Eccentric RFD calculated from the initiation of the active (braking) phase to the end of the eccentric phase,Eccentric Braking RFD,N/s,False,True,ECCENTRIC_BRAKING_RFD_Asym_N/s
335,6553679,67.88969908671406,45.746,Trial,0,6553679,RELATIVE_ECCENTRIC_BRAKING_RFD,Eccentric RFD calculated from the initiation of the active (braking) phase to the end of the eccentric phase realtive to body-weight,Eccentric Braking RFD / BM,N/s/kg,False,False,RELATIVE_ECCENTRIC_BRAKING_RFD_Trial_N/s/kg
336,6553680,999.9999999987779,45.522,Trial,0,6553680,ECCENTRIC_BRAKING_RFD_100MS,Eccentric RFD calculated over first 100ms of the braking phase,Eccentric Braking RFD-100ms,N/s,False,True,ECCENTRIC_BRAKING_RFD_100MS_Trial_N/s
337,6553680,1669.999999997959,45.556,Left,0,6553680,ECCENTRIC_BRAKING_RFD_100MS,Eccentric RFD calculated over first 100ms of the braking phase,Eccentric Braking RFD-100ms,N/s,False,True,ECCENTRIC_BRAKING_RFD_100MS_Left_N/s
338,6553680,3099.9999999962115,45.62,Right,0,6553680,ECCENTRIC_BRAKING_RFD_100MS,Eccentric RFD calculated over first 100ms of the braking phase,Eccentric Braking RFD-100ms,N/s,False,True,ECCENTRIC_BRAKING_RFD_100MS_Right_N/s
339,6553680,46.12903225806452,45.522,Asym,0,6553680,ECCENTRIC_BRAKING_RFD_100MS,Eccentric RFD calculated over first 100ms of the braking phase,Eccentric Braking RFD-100ms,N/s,False,True,ECCENTRIC_BRAKING_RFD_100MS_Asym_N/s
340,6553681,10.992634934580387,45.522,Trial,0,6553681,RELATIVE_ECCENTRIC_BRAKING_RFD_100MS,Eccentric RFD calculated over first 100ms of the braking phase relative to body mass,Eccentric Braking RFD-100ms / BM,N/s/kg,False,False,RELATIVE_ECCENTRIC_BRAKING_RFD_100MS_Trial_N/s/kg
341,6553682,9958.333333321163,45.746,Trial,0,6553682,ECCENTRIC_DECEL_RFD,Rate of force development calculated over the eccentric deceleration phase,Eccentric Deceleration RFD,N/s,False,True,ECCENTRIC_DECEL_RFD_Trial_N/s
342,6553682,3833.3333333286487,45.746,Left,0,6553682,ECCENTRIC_DECEL_RFD,Rate of force development calculated over the eccentric deceleration phase,Eccentric Deceleration RFD,N/s,False,True,ECCENTRIC_DECEL_RFD_Left_N/s
343,6553682,6124.999999992515,45.746,Right,0,6553682,ECCENTRIC_DECEL_RFD,Rate of force development calculated over the eccentric deceleration phase,Eccentric Deceleration RFD,N/s,False,True,ECCENTRIC_DECEL_RFD_Right_N/s
344,6553682,37.41496598639456,45.746,Asym,0,6553682,ECCENTRIC_DECEL_RFD,Rate of force development calculated over the eccentric deceleration phase,Eccentric Deceleration RFD,N/s,False,True,ECCENTRIC_DECEL_RFD_Asym_N/s
345,6553683,109.46832289019636,45.746,Trial,0,6553683,RELATIVE_ECCENTRIC_DECEL_RFD,Rate of force development calculated over the eccentric deceleration phase relative to body mass,Eccentric Deceleration RFD / BM,N/s/kg,False,False,RELATIVE_ECCENTRIC_DECEL_RFD_Trial_N/s/kg
346,6553684,25.9464786997381,45.718,Trial,0,6553684,RELATIVE_PEAK_TAKEOFF_FORCE,Peak force over the entire takeoff phase relative to body mass,Takeoff Peak Force / BM,N/kg,False,False,RELATIVE_PEAK_TAKEOFF_FORCE_Trial_N/kg
347,6553685,2320.351167315175,45.746,Trial,0,6553685,PEAK_CONCENTRIC_FORCE,Peak force over the concentric phase,Concentric Peak Force,N,False,True,PEAK_CONCENTRIC_FORCE_Trial_N
348,6553685,1124.512645914397,45.746,Left,0,6553685,PEAK_CONCENTRIC_FORCE,Peak force over the concentric phase,Concentric Peak Force,N,False,True,PEAK_CONCENTRIC_FORCE_Left_N
349,6553685,1195.8385214007783,45.746,Right,0,6553685,PEAK_CONCENTRIC_FORCE,Peak force over the concentric phase,Concentric Peak Force,N,False,True,PEAK_CONCENTRIC_FORCE_Right_N
350,6553685,5.964507264980214,45.746,Asym,0,6553685,PEAK_CONCENTRIC_FORCE,Peak force over the concentric phase,Concentric Peak Force,N,False,True,PEAK_CONCENTRIC_FORCE_Asym_N
351,6553686,25.50677330235435,45.746,Trial,0,6553686,RELATIVE_PEAK_CONCENTRIC_FORCE,Peak force over the concentric phase relative to body mass,Concentric Peak Force / BM,N/kg,False,False,RELATIVE_PEAK_CONCENTRIC_FORCE_Trial_N/kg
352,6553687,2360.351167315175,45.718,Trial,0,6553687,PEAK_ECCENTRIC_FORCE,Peak force over the eccentric phase,Eccentric Peak Force,N,False,True,PEAK_ECCENTRIC_FORCE_Trial_N
353,6553687,1190.512645914397,45.714,Left,0,6553687,PEAK_ECCENTRIC_FORCE,Peak force over the eccentric phase,Eccentric Peak Force,N,False,True,PEAK_ECCENTRIC_FORCE_Left_N
354,6553687,1197.8385214007783,45.742,Right,0,6553687,PEAK_ECCENTRIC_FORCE,Peak force over the eccentric phase,Eccentric Peak Force,N,False,True,PEAK_ECCENTRIC_FORCE_Right_N
355,6553687,0.6115912416820887,45.718,Asym,0,6553687,PEAK_ECCENTRIC_FORCE,Peak force over the eccentric phase,Eccentric Peak Force,N,False,True,PEAK_ECCENTRIC_FORCE_Asym_N
356,6553688,25.9464786997381,45.718,Trial,0,6553688,RELATIVE_PEAK_ECCENTRIC_FORCE,Peak force over the eccentric phase relative to body mass,Eccentric Peak Force / BM,N/kg,False,False,RELATIVE_PEAK_ECCENTRIC_FORCE_Trial_N/kg
357,6553689,43.51270932521903,46.658,Trial,0,6553689,RELATIVE_PEAK_LANDING_FORCE,Peak force on landing relative to body mass,Peak Landing Force / BM,N/kg,False,False,RELATIVE_PEAK_LANDING_FORCE_Trial_N/kg
358,6553690,1893.5080627829534,46.004,Trial,0,6553690,MEAN_ECC_CON_POWER_TIME,"Power during eccentric (converted to absolute values) + concentric phases, divided by the total contraction time",Mean Eccentric+Concentric Power:Time,W/s,False,False,MEAN_ECC_CON_POWER_TIME_Trial_W/s
359,6553691,5843.5700204649775,45.746,Trial,0,6553691,LOWER_LIMB_STIFFNESS,Change in vertical force divided by displacement of CoM during the eccentric phase,Lower-Limb Stiffness,N/m,False,False,LOWER_LIMB_STIFFNESS_Trial_N/m
360,6553692,26706.862044790727,46.004,Trial,0,6553692,CONCENTRIC_RPD,Rate of power development from start of concentric phase to peak power,Concentric RPD,W/s,False,False,CONCENTRIC_RPD_Trial_W/s
361,6553693,293.57878470694436,46.004,Trial,0,6553693,RELATIVE_CONCENTRIC_RPD,Rate of power development from start of concentric phase to peak power relative to body mass,Concentric RPD / BM,W/s/kg,False,False,RELATIVE_CONCENTRIC_RPD_Trial_W/s/kg
362,6553694,34021.531219182165,45.796,Trial,0,6553694,CONCENTRIC_RPD_50MS,Rate of power development for 50ms from start of the concentric phase,Concentric RPD - 50ms,W/s,False,False,CONCENTRIC_RPD_50MS_Trial_W/s
363,6553695,373.9862726083562,45.796,Trial,0,6553695,RELATIVE_CONCENTRIC_RPD_50MS,Rate of power development for 50ms from start of the concentric phase to peak power relative to body mass,Concentric RPD-50ms / BM,W/s/kg,False,False,RELATIVE_CONCENTRIC_RPD_50MS_Trial_W/s/kg
364,6553696,30655.210583892782,45.846,Trial,0,6553696,CONCENTRIC_RPD_100MS,Rate of power development for 100ms from start of the concentric phase,Concentric RPD - 100ms,W/s,False,False,CONCENTRIC_RPD_100MS_Trial_W/s
365,6553697,336.9815387918301,45.846,Trial,0,6553697,RELATIVE_CONCENTRIC_RPD_100MS,Rate of power development for 100ms from start of the concentric phase to peak power relative to body mass,Concentric RPD-100ms / BM,W/s/kg,False,False,RELATIVE_CONCENTRIC_RPD_100MS_Trial_W/s/kg
366,6553698,56.82668296303241,46.596,Trial,0,6553698,RSI_MODIFIED,Jump height (flight time) / Contraction time,RSI-modified,RSI_mod,False,False,RSI_MODIFIED_Trial_RSI_mod
367,6553699,1085.0330653941123,46.004,Trial,0,6553699,TOTAL_WORK,"Integrating the power-time curve from the SoM through the concentric phase, until the power output reaches zero",Total Work,J,False,False,TOTAL_WORK_Trial_J
368,6553700,2.6902243648458914,45.942,Trial,0,6553700,VELOCITY_AT_PEAK_POWER,Vertical velocity at the point of peak power during takeoff,Velocity at Peak Power,m/s,False,False,VELOCITY_AT_PEAK_POWER_Trial_m/s
